turbine_id,operating_hours,wind_speed_ms,ambient_temp_c,wind_direction_deg,gearbox_oil_temp_c,gearbox_bearing_temp_c,generator_winding_temp_c,generator_rpm,rotor_rpm,blade_pitch_angle_deg,hydraulic_pressure_bar,active_power_kw,RUL,RUL_clipped,health_state,gearbox_oil_temp_c_roll_mean,gearbox_oil_temp_c_roll_std,gearbox_oil_temp_c_zscore,gearbox_bearing_temp_c_roll_mean,gearbox_bearing_temp_c_roll_std,gearbox_bearing_temp_c_zscore,generator_winding_temp_c_roll_mean,generator_winding_temp_c_roll_std,generator_winding_temp_c_zscore,generator_rpm_roll_mean,generator_rpm_roll_std,generator_rpm_zscore,rotor_rpm_roll_mean,rotor_rpm_roll_std,rotor_rpm_zscore,blade_pitch_angle_deg_roll_mean,blade_pitch_angle_deg_roll_std,blade_pitch_angle_deg_zscore,hydraulic_pressure_bar_roll_mean,hydraulic_pressure_bar_roll_std,hydraulic_pressure_bar_zscore,active_power_kw_roll_mean,active_power_kw_roll_std,active_power_kw_zscore,kb_predicted_state,kb_state_name,fault_count,fault_details,failure_risk_score,prob_healthy,prob_warning,prob_critical
WTG_12,49,8.47,15.12,196.81,71.22,61.78,84.99,1057.18,11.75,0.0,181.75,1324.9,269,125,1,70.93166666666666,6.86425766804636,0.042005027677727576,61.45583333333334,1.5198352681867375,0.21329065948931103,89.18166666666667,13.874239591502821,-0.3021186594783784,1106.29,333.72245983751213,-0.14715821051993722,12.293333333333331,3.7077592677894784,-0.1465395388674357,0.18416666666666667,0.6379720474545364,-0.2886751345948129,181.53833333333333,1.9577251795867137,0.10811868227151121,1371.1283333333333,750.4326854413976,-0.06160223858871787,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,50,9.42,17.23,180.84,74.68,63.12,95.4,1162.2,12.91,0.0,180.9,1826.52,268,125,1,70.89916666666666,6.843775484247551,0.5524484755579379,61.44916666666666,1.511642444094465,1.1053098832073553,88.57499999999999,13.380738870752719,0.5100615194664571,1069.5958333333333,296.3093792108736,0.31252526299804845,11.885,3.2914227374136567,0.3114154825355031,0.0,0.0,,181.51166666666666,1.9646227180408877,-0.31134052408627416,1356.6716666666666,738.7972672813726,0.6359638213907883,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,51,5.77,9.69,205.88,62.11,60.52,65.18,735.97,8.18,0.0,183.08,441.92,267,125,1,69.95166666666667,7.230148789281691,-1.0845788786935504,61.326666666666675,1.5233475896156747,-0.5295355256840534,86.0825,14.770412762743565,-1.4151601810833487,1035.1333333333334,309.9058636640058,-0.9653361501339025,11.5025,3.4424650919204502,-0.9651513991523076,0.0,0.0,,181.70416666666665,1.9982285715709374,0.6885265043786902,1263.6858333333332,780.2457163490616,-1.0532141556361927,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,52,10.41,14.92,207.07,75.25,62.09,98.47,1300.49,14.45,0.0,182.99,2000.0,266,125,1,69.785,7.067845885030704,0.7732200289729807,61.156666666666666,1.2757766499689793,0.7315805108645241,86.0225,14.713680786014322,0.8459813816153758,1021.8224999999999,292.9547645231567,0.9512304756455762,11.354999999999999,3.2547601503587935,0.950914923687639,0.0,0.0,,181.89499999999998,2.002954635713781,0.5466923616119786,1263.6858333333332,780.2457163490616,0.9436952375875128,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,53,9.04,26.61,182.15,72.04,61.5,100.36,1160.11,12.89,0.0,182.11,1618.77,265,125,1,70.53416666666668,6.758756553650612,0.22279739200252469,61.35333333333333,1.107432192328755,0.13243850746134755,87.97583333333334,14.94942592898003,0.8284041625076372,1053.4658333333334,284.9027918258287,0.37431773126274553,11.706666666666665,3.1650228588384106,0.37387828970297815,0.0,0.0,,181.97916666666666,1.9876731866606665,0.06582235661847372,1353.8575,750.553547615782,0.3529561626102819,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,54,9.27,20.47,185.19,75.01,62.37,99.68,1162.31,12.91,0.0,178.24,1752.12,264,125,1,71.43916666666667,6.55005823476309,0.5451605474867193,61.48333333333333,1.1292019171507737,0.7852153394354187,90.08999999999999,14.631643168768905,0.6554287778470279,1083.2324999999998,275.0866620515002,0.2874639555777359,12.036666666666667,3.0560382355215507,0.2857730388259648,0.0,0.0,,181.4625,2.092880246758686,-1.53974409428862,1448.8591666666669,719.6427103583899,0.4214047178804964,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,55,11.67,20.79,216.2,76.31,61.06,100.64,1461.53,16.24,0.0,182.09,2000.0,263,125,1,72.64833333333333,5.917634406559495,0.6187720320484557,61.639166666666675,0.8870016740102484,-0.6529487864979848,92.84750000000001,13.027732744209391,0.5981470569745626,1146.3275,267.0061283642957,1.180506612080253,12.737499999999999,2.966648323062116,1.1806252776145667,0.0,0.0,,181.51833333333332,2.100566301709796,0.27214883253214517,1580.8025,655.480101897907,0.639527422398081,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,56,6.1,12.65,193.73,63.49,59.48,67.67,740.35,8.23,0.0,179.75,510.46,262,125,1,71.53333333333333,6.298169046106431,-1.2770907345374876,61.36833333333334,1.0111364743183684,-1.8675355714037651,90.22583333333334,14.705902005245333,-1.533794616969981,1088.7108333333333,274.31411359502476,-1.2699340503041894,12.097499999999998,3.0473330366672453,-1.2691425431562737,0.0,0.0,,181.15833333333333,1.9908190791883946,-0.7074140227285105,1456.6741666666667,707.8269054900398,-1.3367875102339992,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,57,13.33,17.58,185.43,75.68,64.09,100.93,1691.23,18.79,3.33,183.8,2000.0,261,125,1,72.905,5.039257701469327,0.5506763425079217,61.69166666666666,1.2082130556647728,1.9850251758898183,92.93833333333333,13.238875146760591,0.60365148685779,1184.6466666666668,266.15650219486633,1.9033287902259797,13.163333333333334,2.9561440896525797,1.903380382019179,0.2775,0.961288198200727,3.1754264805429417,181.43666666666664,2.1139808777553144,1.1179539787714767,1617.1850000000002,570.8923697240054,0.6705554677233985,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,58,7.83,21.01,194.36,69.29,61.78,85.94,993.99,11.04,0.0,180.68,1022.04,260,125,1,72.37833333333333,5.061063189297324,-0.6102143399166109,61.671666666666674,1.2042638893330373,0.08995813483482087,91.675,13.111957415760902,-0.4373870214912676,1167.4458333333334,271.65879221948876,-0.6385062376084941,12.971666666666666,3.0175722732425845,-0.6401393212004035,0.2775,0.961288198200727,-0.28867513459481287,181.45000000000002,2.1081702536042477,-0.36524564308009494,1541.394166666667,585.5496922388913,-0.886951480891193,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,59,13.12,17.77,193.2,76.17,62.79,99.72,1632.43,18.14,2.8,182.39,2000.0,259,125,1,72.40666666666668,5.083047284549839,0.7403695308466143,61.836666666666666,1.2110951717976335,0.78716632312083,91.85833333333333,13.216079623173457,0.594856182077005,1198.7333333333333,302.7495979528394,1.4325259871500324,13.319166666666666,3.363292375940666,1.433367306339228,0.5108333333333334,1.19838875414475,1.91020372875609,181.8475,1.7374700782250427,0.31223559288813457,1541.394166666667,585.5496922388913,0.78320566027423,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,60,11.61,12.17,220.44,77.34,63.21,95.76,1447.88,16.09,0.0,180.32,2000.0,258,125,1,72.38250000000001,5.05657650086407,0.980406407211056,61.98250000000001,1.265745378674713,0.9697843031315149,91.22833333333334,12.79347407031721,0.3542170517374023,1212.1391666666668,310.4769358864263,0.7592861371820812,13.468333333333332,3.4493420540822877,0.760048329670272,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.50833333333333,1.5867452870768544,-0.7489124707107294,1541.394166666667,585.5496922388913,0.78320566027423,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,61,10.13,28.23,173.3,75.29,61.98,110.82,1289.5,14.33,0.0,181.32,2000.0,257,125,1,72.72166666666668,5.107751388079104,0.5028305291693559,61.99916666666666,1.264152309101277,-0.015161675162615169,93.38083333333334,13.783126349623915,1.2652547922948187,1231.4991666666667,307.16146847777645,0.18882848041055553,13.683333333333332,3.412712419851118,0.1894875943560693,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.4725,1.585646555825098,-0.09617527906188991,1597.6525000000001,595.2098520861816,0.6759758740380244,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,62,8.82,26.81,211.82,73.38,62.03,100.53,1114.45,12.38,0.0,184.94,1510.85,256,125,1,72.61333333333333,5.076128326577114,0.15103374409441633,61.90833333333334,1.214479561812645,0.10018008576864947,93.80833333333334,13.930218188810931,0.4825241482624917,1227.52,308.44742775861965,-0.36657786651566643,13.639166666666666,3.427030143733874,-0.3674221159008417,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.80916666666667,1.8584620148408015,1.6846367094575885,1571.3466666666666,591.1370266672266,-0.10233949818325716,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,63,6.84,17.95,184.24,66.03,60.44,77.04,870.69,9.67,0.0,181.09,689.18,255,125,1,72.94000000000001,4.422849760052872,-1.5623411092122215,61.901666666666664,1.2229831882687139,-1.1951649709394931,94.79666666666667,12.00164635171006,-1.479519238136574,1238.7466666666667,290.88138202033554,-1.2653153120708693,13.763333333333334,3.232739714329948,-1.2662118497163826,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.64333333333332,1.823205635105052,-0.30349474720739905,1591.9516666666668,551.1468594392031,-1.6379875004372613,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,64,7.57,20.76,188.09,67.37,62.37,84.31,949.33,10.55,0.0,182.7,951.92,254,125,1,72.28333333333335,4.628880354182116,-1.0614517890690838,61.925000000000004,1.2295564610497234,0.36191912620269445,93.61666666666667,12.300046809469938,-0.7566366869027985,1209.4833333333333,301.572457457523,-0.8626561441539348,13.438333333333333,3.351297803791387,-0.8618551684859834,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.61916666666664,1.8055694560459534,0.5986107760707694,1504.6116666666665,563.5108494693751,-0.9808004001823631,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,65,10.3,19.13,180.21,76.68,61.86,103.08,1285.86,14.29,0.0,184.08,2000.0,253,125,1,72.67,4.797434920682259,0.8358633449538758,61.955000000000005,1.222616419442721,-0.07770221182151944,93.84333333333332,12.459637623019773,0.7413270711502474,1219.9624999999999,301.88548882963704,0.21828641136569488,13.555,3.354840464978112,0.21908642383231622,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.78333333333333,1.9388906543941653,1.1845261420295556,1536.3808333333334,581.0066005329703,0.797958519303186,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,66,4.68,24.41,169.96,60.31,59.12,74.0,584.39,6.49,0.0,179.7,227.1,252,125,1,71.44500000000001,5.896498961248102,-1.88840871052118,61.68416666666667,1.459373827947108,-1.7570321034697938,91.70333333333332,13.525747388748705,-1.3088617452710753,1171.8025,353.589296529822,-1.661284732781659,13.020000000000001,3.929700428091873,-1.6617042747888913,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.905,1.730992883762516,-1.273835392787512,1409.2958333333333,686.699690502046,-1.7215616224743457,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,67,5.84,25.42,188.7,64.56,59.88,78.76,754.19,8.38,0.0,182.32,467.38,251,125,1,70.46583333333334,5.990033325652229,-0.9859433182185632,61.58583333333333,1.5426332760064676,-1.1057931654043869,89.88,13.685345845432288,-0.8125479710628924,1112.8575,359.80339535830336,-0.996843011008353,12.365,3.998646361867065,-0.9965872546276651,0.5108333333333334,1.19838875414475,-0.4262667949499393,181.92416666666668,1.734497350994279,0.2282121290680599,1281.5775,709.0102875792294,-1.1483578084316814,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,68,10.74,19.06,198.35,75.84,61.82,100.86,1351.12,15.01,0.0,180.96,2000.0,250,125,1,71.495,5.7381870751214485,0.7572077980584202,61.780833333333334,1.3928679264761925,0.028119440416546935,92.64583333333333,12.044062632557578,0.6820096272550169,1163.7549999999999,345.222435763589,0.5427370315187424,12.930000000000001,3.836996931787339,0.5420906080920681,0.5108333333333334,1.19838875414475,-0.4262667949499393,182.02499999999998,1.628549270753838,-0.6539562659390662,1405.7058333333334,691.9186788063034,0.8589075347581908,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,69,10.84,18.14,180.61,75.76,63.01,99.67,1361.49,15.13,0.0,179.15,2000.0,249,125,1,71.50166666666667,5.743535232737491,0.7414132865523884,61.69083333333334,1.2585089181129072,1.0481981078407514,92.54083333333334,11.970543739707168,0.5955591342955204,1136.2766666666666,310.8306145953079,0.7245532542750152,12.625,3.455326586327523,0.7249676513682106,0.2333333333333333,0.808290376865476,-0.28867513459481287,181.63750000000002,1.7185359784103829,-1.4474529665075195,1405.7058333333334,691.9186788063034,0.8589075347581908,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,70,5.93,16.03,186.06,63.76,60.76,68.84,751.64,8.35,0.0,183.29,469.85,248,125,1,71.04083333333334,6.144943905851428,-1.1848494379908463,61.60583333333333,1.2860825530786713,-0.6576819904045388,91.11583333333333,13.718017653193675,-1.623837634306245,1116.0808333333332,328.2983385846236,-1.1100903979731636,12.400833333333333,3.6493149004195615,-1.1100257017742177,0.2333333333333333,0.808290376865476,-0.28867513459481287,181.855,1.7511892063291505,0.8194431502967373,1359.69,736.6683739524983,-1.2079248023444786,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,71,9.9,9.97,188.71,76.19,62.64,91.57,1288.86,14.32,0.0,179.56,2000.0,247,125,1,71.0425,6.146464061112328,0.8374733747436,61.593333333333334,1.2742008785069563,0.8214298736735275,90.43666666666667,13.452486984219906,0.08424712357371193,1087.45,292.16702467782164,0.6893659550460859,12.082500000000001,3.247679241326865,0.6889535060998976,0.0,0.0,,181.61916666666664,1.8597822860526363,-1.1072084523598704,1359.69,736.6683739524983,0.8691970805866145,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,72,8.53,16.05,189.43,72.01,61.84,88.14,1085.74,12.06,0.0,183.01,1372.94,246,125,1,70.59833333333334,5.8346875484364045,0.2419438324585117,61.479166666666664,1.1735839307115012,0.3074627420252585,89.80166666666668,13.357876691187474,-0.12439601780146084,1057.2716666666668,269.36653483289035,0.10568622917837377,11.746666666666668,2.994064836042169,0.1046514856864374,0.0,0.0,,181.84333333333333,1.8510504798054437,0.6302727447980137,1307.4350000000002,708.8335406016125,0.0924123877439595,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,73,8.52,9.81,168.98,72.76,60.39,81.49,1084.07,12.05,0.0,181.43,1362.95,245,125,1,70.3875,5.693752756710245,0.41668475983681336,61.34666666666667,1.2013275485011936,-0.7963412375419442,87.3575,11.748839884701956,-0.49941101058326776,1040.1525,259.61737447548734,0.1691624071336822,11.556666666666667,2.8856048155482292,0.17096358124825448,0.0,0.0,,181.8525,1.8484938586467174,-0.228564459667341,1254.3475,675.3121241473859,0.1608182292552734,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,74,6.99,25.08,170.99,65.71,59.49,85.36,886.39,9.85,0.0,183.15,768.92,244,125,1,69.74833333333333,5.757434456001357,-0.7014119507906716,61.135,1.290443898255733,-1.2747551460574997,86.09333333333335,10.994566702226004,-0.06669961201698607,1021.1475,262.020384360558,-0.5143015888968565,11.345833333333333,2.912282635925834,-0.5136291769489599,0.0,0.0,,181.70333333333335,1.6367947243613072,0.8838412325841051,1192.52,683.6057983822387,-0.6196553642500612,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,75,7.73,11.69,191.2,68.62,60.59,76.12,969.18,10.77,0.0,184.88,989.8,243,125,1,69.96416666666667,5.65296938597654,-0.23778063790707474,61.1475,1.2838091404453027,-0.4342545807133159,86.01666666666667,11.066408905358859,-0.8942979381391053,1029.3549999999998,258.39650734692776,-0.2328785346901296,11.4375,2.8717689353744658,-0.232435134936426,0.0,0.0,,182.01916666666668,1.858349503938376,1.539448487633995,1217.5716666666665,668.8320195525837,-0.34055137913258815,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,76,8.92,18.34,189.39,72.85,61.26,92.11,1122.13,12.47,0.0,180.31,1544.16,242,125,1,70.42083333333333,5.645694189272736,0.4302689067506115,61.055,1.2264249597175427,0.16715250156618774,86.66666666666667,11.185483557908539,0.4866426476023646,1043.7549999999999,258.34634700163826,0.3033718142703339,11.597500000000002,2.871313050916534,0.30386794631170344,0.0,0.0,,181.82000000000002,1.9062051783106293,-0.7921497733723785,1266.925,669.2980778737186,0.4142175350043484,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,77,10.14,14.87,193.42,75.14,61.85,97.56,1286.22,14.29,0.0,179.42,2000.0,241,125,1,70.2925,5.506262756666685,0.8803611840228485,61.05416666666667,1.2258315050560065,0.6492191871810097,86.20666666666666,10.54425076723918,1.0767321058607564,1043.785,258.3770359026091,0.9382993312586098,11.597499999999998,2.871313050916534,0.9377242927727942,0.0,0.0,,181.43166666666664,1.8784076105880552,-1.0709425661009129,1266.925,669.2980778737186,1.0952892653283768,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,78,9.78,23.74,195.38,75.86,62.18,105.85,1210.4,13.45,0.0,181.7,2000.0,240,125,1,71.58833333333332,4.716554661910303,0.9056752169467196,61.30916666666667,1.0985731103517349,0.7926949286556919,88.86083333333333,11.181624909021968,1.519382630422421,1095.9525,217.08922234145595,0.5271910727101295,12.177500000000002,2.4120384626814175,0.5275620682206631,0.0,0.0,,181.59833333333333,1.7977907317459183,0.05655089041866749,1414.6666666666667,612.1341810469829,0.9562173645199652,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,79,12.45,13.72,180.86,76.94,62.83,96.57,1571.77,17.46,1.13,179.71,2000.0,239,125,1,72.62,4.381527338518117,0.985957559142166,61.555,1.0795916736517577,1.1810020687611134,90.34499999999998,10.897403777547616,0.5712369778227031,1164.0841666666665,228.09540147045823,1.7873478847232913,12.934166666666664,2.5336013115840883,1.7863241989339045,0.09416666666666666,0.3262029020921385,3.1754264805429417,181.38083333333336,1.859371635469318,-0.8986010657904969,1542.3850000000002,553.6088397464896,0.8266034917534054,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,80,6.15,17.95,211.36,65.55,61.05,72.94,757.46,8.42,0.0,181.71,524.99,238,125,1,71.7625,4.690109758359016,-1.324595866637809,61.490833333333335,1.085277160522386,-0.406194241774283,88.01833333333333,11.416478388184277,-1.3207517082447218,1114.6125,247.40362572212726,-1.4436025299044635,12.385,2.747893408016071,-1.442923509490369,0.09416666666666666,0.3262029020921385,-0.2886751345948129,181.44333333333336,1.856542893431632,0.143636146307261,1419.4675,604.2039675191722,-1.4804230824115152,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,81,12.82,21.8,188.42,76.4,63.06,105.16,1594.6,17.72,2.06,178.18,2000.0,237,125,1,71.81583333333333,4.743039796918368,0.9665039432401736,61.495,1.0917167464802733,1.4335220239550328,88.47583333333334,12.019905806871387,1.3880447097288287,1134.0383333333332,276.04433740823475,1.6684336689926522,12.600833333333334,3.066361356672916,1.669459685671586,0.2658333333333333,0.6517453257960272,2.7528646476678778,181.36249999999998,1.9823270301707065,-1.6054364146595517,1419.4675,604.2039675191722,0.9608220587885811,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,82,10.74,20.44,193.46,76.8,63.11,104.33,1369.53,15.22,0.0,180.83,2000.0,236,125,1,72.9025,4.191289940297162,0.9299046488116881,61.69083333333333,1.156723101409046,1.226885384183934,91.43333333333334,11.078588959489984,1.1641073347720245,1185.5291666666667,255.0610278294667,0.7213992466789394,13.173333333333334,2.8330142422814792,0.7224343019957599,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.1575,1.8899212345299439,-0.17328764501735505,1546.9800000000002,544.0436240362948,0.8326905784484986,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,83,10.1,16.16,192.99,76.79,61.04,97.92,1272.23,14.14,0.0,182.37,2000.0,235,125,1,72.9525,4.23739869817233,0.9056263697006354,61.5575,1.1292565937578034,-0.458266086610063,91.96249999999999,11.236241789204014,0.5302039695980986,1184.1433333333332,254.4931029725674,0.34612594855335604,13.158333333333333,2.8268608781194793,0.34726387643091383,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.39166666666665,1.8476020495045222,0.5295151808235524,1546.9800000000002,544.0436240362948,0.8326905784484986,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,84,7.34,20.12,222.84,68.81,61.06,81.87,886.68,9.85,0.0,180.69,872.7,234,125,1,72.68583333333333,4.399686886241968,-0.8809339013313082,61.4925,1.1339562681963693,-0.38140800675489595,91.44,11.570948731433157,-0.8270713337448752,1167.555,267.63837187518493,-1.0494571388701623,12.974166666666667,2.973126479079904,-1.0508018036398863,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.19833333333335,1.7831220492227025,-0.28508050447525257,1505.2933333333333,576.7722389664954,-1.0967818674263214,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,85,7.02,9.73,181.36,67.2,61.5,69.63,885.04,9.83,0.0,181.76,761.95,233,125,1,72.2225,4.675297025080562,-1.0742632977235171,61.585,1.0798274272897945,-0.07871628174266526,90.45166666666667,12.925335820032146,-1.6109188153081881,1150.9691666666668,279.19969729920825,-0.9524693946271728,12.789166666666667,3.102129644830038,-0.9539145701400226,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.22583333333333,1.7895528051511012,0.29849170425656235,1455.2099999999998,615.0776725082627,-1.127109682217715,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,86,8.85,14.98,202.66,74.69,62.38,88.89,1112.72,12.36,0.0,178.97,1531.05,232,125,1,72.97083333333333,4.236189235908148,0.40582858104971176,61.82583333333333,0.8724725401600766,0.6351680324116548,90.74583333333334,12.838800183487363,-0.14454881350363397,1169.83,267.0834516503303,-0.2138282984105252,12.998333333333335,2.9676401194868434,-0.2150979591971935,0.2658333333333333,0.6517453257960272,-0.40787915587833395,180.87750000000003,1.7877823998156903,-1.0669643018057897,1518.7208333333335,575.8693195739073,0.021409660573320565,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,87,11.78,6.31,182.37,75.99,63.09,89.03,1449.89,16.11,0.0,182.65,2000.0,231,125,1,73.585,4.0794106080524255,0.5895459494204203,62.03416666666667,0.8487044493958436,1.2440530199705386,91.82166666666667,12.016362960059043,-0.23232209911982837,1209.8891666666666,270.28362387611605,0.8879592107412967,13.443333333333333,3.003278007091385,0.8879186876373392,0.2658333333333333,0.6517453257960272,-0.40787915587833395,180.6916666666667,1.4098731943838863,1.389013807152426,1602.904166666667,565.2602450112261,0.7025009043851063,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,88,10.6,21.36,167.63,76.48,62.16,103.55,1333.32,14.81,0.0,183.99,2000.0,230,125,1,73.8875,4.15386156595169,0.624118054691607,62.109166666666674,0.8130912766980644,0.06251860620096066,92.77499999999999,12.48594591749242,0.8629702604193221,1227.4883333333335,270.92473660790057,0.3906312431700645,13.638333333333334,3.01029395524253,0.389220017741513,0.2658333333333333,0.6517453257960272,-0.40787915587833395,180.99833333333333,1.6914213137494571,1.7687294362129675,1640.8908333333336,576.1651414222761,0.6232747190852221,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,89,10.18,9.57,170.14,75.48,63.12,93.07,1244.59,13.83,0.0,179.92,2000.0,229,125,1,73.91583333333334,4.164327858748783,0.37561083558311276,62.215,0.8577189622375665,1.0551241605281567,92.40083333333332,12.396473441583254,0.0539804057839537,1224.0191666666667,270.37028126284736,0.07608392918500814,13.600000000000001,3.004163777159963,0.0765604065093392,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.04,1.6547672179054167,-0.6768323591868627,1640.8908333333336,576.1651414222761,0.6232747190852221,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,90,7.02,15.58,175.58,66.23,60.02,75.02,879.24,9.77,0.0,181.5,748.1,228,125,1,73.11333333333333,4.654636658670818,-1.4788121690467104,62.035,1.0668773466183126,-1.8886894603085826,89.83166666666666,12.54955256959266,-1.1802545616291589,1196.4225,288.1996244437962,-1.1005652787096392,13.293333333333331,3.2021706652983037,-1.1002953001585596,0.2658333333333333,0.6517453257960272,-0.40787915587833395,181.02333333333334,1.6485108063909568,0.2891498586595339,1536.5658333333333,617.115031496756,-1.2776642815213584,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,91,6.42,15.16,186.26,65.17,60.95,71.74,824.32,9.16,0.0,182.98,598.81,227,125,1,72.13250000000001,5.002097968943536,-1.3919159607084854,61.87833333333334,1.0775041306255866,-0.8615589555042864,87.76249999999999,13.358449232942078,-1.19942814623185,1134.135,280.36777659806995,-1.1050306984605616,12.601666666666668,3.1155820507814447,-1.1046625030476844,0.17166666666666666,0.5946707772653145,-0.2886751345948129,181.29583333333335,1.6816142587262597,1.0015178320040619,1419.8000000000002,652.9753051992087,-1.2573063536446203,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,92,13.17,21.25,195.73,75.86,63.49,104.52,1666.92,18.52,2.92,180.37,2000.0,226,125,1,72.99166666666667,4.641098681314242,0.6180289475166009,62.08166666666667,1.135636252049818,1.2401271364763995,90.39416666666666,13.28337680119119,1.0634218651440042,1209.9233333333334,291.97078537954997,1.5652136773636098,13.443333333333333,3.244784159605113,1.5645622072084115,0.41500000000000004,0.9864214478240386,2.5394824955659834,181.18416666666667,1.6960406209400487,-0.4800396031879263,1542.7175,606.3892241955281,0.7541072330344559,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,93,5.62,17.2,165.18,63.52,61.32,72.35,741.88,8.24,0.0,180.82,381.21,225,125,1,71.91833333333334,5.232841802819317,-1.604927809743557,61.93666666666667,1.1101624232789804,-0.5554742745167666,87.65999999999998,13.344332130159227,-1.147303578078531,1138.8633333333332,293.59998691272335,-1.3521231302075705,12.653333333333334,3.262883090244893,-1.3525870254217705,0.24333333333333332,0.8429313930168535,-0.2886751345948129,181.40416666666667,1.419631567653657,-0.41149174192581256,1407.8183333333334,671.9311226313348,-1.5278475706156531,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
WTG_12,94,7.01,20.58,188.78,66.95,62.42,79.08,881.09,9.79,0.0,183.98,761.59,224,125,1,71.09750000000001,5.169644132292432,-0.8022795948549821,61.87916666666667,1.0606298157513088,0.5099171504529377,85.55583333333334,12.436677763288658,-0.5207044402524523,1098.16,292.570010207347,-0.7419420734413639,12.200833333333334,3.251073831921701,-0.7415498564387561,0.24333333333333332,0.8429313930168535,-0.2886751345948129,181.66666666666666,1.5853667962928806,1.4591786195741465,1304.6175,667.8005116952623,-0.8131582568295485,0,HEALTHY,0,NONE,0.293,0.2983,0.6811,0.0206
